city,city_ibge_code,date,is_last,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,new_confirmed,new_deaths,place_type,latitude,longitude
Barreiras,2903201.0,2020-07-03,False,403,259.26569,2020-07-03,0.0124,5,21,0,city,-12.1439,-44.9968
Barro Alto,2903235.0,2020-07-03,False,0,,2020-07-03,0.0,0,0,0,city,-11.7605,-41.9054
Barrocas,2903276.0,2020-07-03,False,37,231.56841,2020-07-03,0.0,0,1,0,city,-11.5272,-39.0776
Barro Preto,2903300.0,2020-07-03,False,37,661.77786,2020-07-03,0.0,0,2,0,city,-14.7948,-39.476
Belmonte,2903409.0,2020-07-03,False,88,377.22908,2020-07-03,0.0114,1,3,0,city,-15.8608,-38.8758
Belo Campo,2903508.0,2020-07-03,False,0,,2020-07-03,0.0,0,0,0,city,-15.0334,-41.2652
Biritinga,2903607.0,2020-07-03,False,1,6.25821,2020-07-03,0.0,0,0,0,city,-11.6072,-38.8051
Boa Nova,2903706.0,2020-07-03,False,1,7.91578,2020-07-03,0.0,0,0,0,city,-14.3598,-40.2064
Boa Vista do Tupim,2903805.0,2020-07-03,False,6,32.29974,2020-07-03,0.0,0,0,0,city,-12.6498,-40.6064
Bom Jesus da Lapa,2903904.0,2020-07-03,False,68,98.33979,2020-07-03,0.0,0,1,0,city,-13.2506,-43.4108
Bom Jesus da Serra,2903953.0,2020-07-03,False,19,192.30769,2020-07-03,0.0,0,3,0,city,-14.3663,-40.5126
Boninal,2904001.0,2020-07-03,False,4,27.83964,2020-07-03,0.0,0,0,0,city,-12.7069,-41.8286
Bonito,2904050.0,2020-07-03,False,0,,2020-07-03,0.0,0,0,0,city,-11.9668,-41.2647
Boquira,2904100.0,2020-07-03,False,15,69.74149,2020-07-03,0.0,0,1,0,city,-12.8205,-42.7324
Botuporã,2904209.0,2020-07-03,False,1,9.79336,2020-07-03,0.0,0,0,0,city,-13.3772,-42.5163
Brejões,2904308.0,2020-07-03,False,12,83.94544,2020-07-03,0.0,0,0,0,city,-13.1039,-39.7988
Brotas de Macaúbas,2904506.0,2020-07-03,False,1,9.77422,2020-07-03,0.0,0,0,0,city,-11.9915,-42.6326
Brumado,2904605.0,2020-07-03,False,193,287.22375,2020-07-03,0.0155,3,5,0,city,-14.2021,-41.6696
Buerarema,2904704.0,2020-07-03,False,94,512.2895,2020-07-03,0.0532,5,0,0,city,-14.9595,-39.3028
Buritirama,2904753.0,2020-07-03,False,32,151.12874,2020-07-03,0.0,0,0,0,city,-10.7171,-43.6302
Caatiba,2904803.0,2020-07-03,False,59,873.03936,2020-07-03,0.0,0,10,0,city,-14.9699,-40.4092
Cabaceiras do Paraguaçu,2904852.0,2020-07-03,False,16,85.07471,2020-07-03,0.0,0,0,0,city,-12.5317,-39.1902
Cachoeira,2904902.0,2020-07-03,False,86,256.94652,2020-07-03,0.0116,1,5,0,city,-12.5994,-38.9587
Caculé,2905008.0,2020-07-03,False,2,8.63185,2020-07-03,0.5,1,0,0,city,-14.5003,-42.2229
Caém,2905107.0,2020-07-03,False,69,748.94171,2020-07-03,0.0,0,2,0,city,-11.0677,-40.431999999999995
Caetanos,2905156.0,2020-07-03,False,2,13.75327,2020-07-03,0.0,0,0,0,city,-14.3347,-40.9175
Caetité,2905206.0,2020-07-03,False,44,86.31682,2020-07-03,0.0,0,0,0,city,-14.0684,-42.4861
Cafarnaum,2905305.0,2020-07-03,False,3,16.27163,2020-07-03,0.0,0,0,0,city,-11.6914,-41.4688
Cairu,2905404.0,2020-07-03,False,52,286.09155,2020-07-03,0.0192,1,3,0,city,-13.4904,-39.0465
Caldeirão Grande,2905503.0,2020-07-03,False,45,337.66039,2020-07-03,0.0222,1,1,0,city,-11.0208,-40.2956
Camacan,2905602.0,2020-07-03,False,332,1037.88921,2020-07-03,0.0211,7,10,0,city,-15.4142,-39.4919
Camaçari,2905701.0,2020-07-03,False,1651,551.93025,2020-07-03,0.0164,27,82,1,city,-12.6996,-38.3263
Camamu,2905800.0,2020-07-03,False,154,436.06297,2020-07-03,0.013,2,34,0,city,-13.9398,-39.1071
Campo Alegre de Lourdes,2905909.0,2020-07-03,False,39,135.42607,2020-07-03,0.0256,1,2,0,city,-9.522210000000001,-43.0126
Campo Formoso,2906006.0,2020-07-03,False,110,154.48136,2020-07-03,0.0,0,11,0,city,-10.5105,-40.32
Canarana,2906204.0,2020-07-03,False,26,99.32763,2020-07-03,0.0,0,1,0,city,-11.6858,-41.7677
Canavieiras,2906303.0,2020-07-03,False,36,115.75935,2020-07-03,0.0556,2,0,0,city,-15.6722,-38.9536
Candeal,2906402.0,2020-07-03,False,18,217.97045,2020-07-03,0.0,0,0,0,city,-11.8049,-39.1203
Candeias,2906501.0,2020-07-03,False,688,790.11438,2020-07-03,0.0262,18,7,0,city,-12.6716,-38.5472
Candiba,2906600.0,2020-07-03,False,12,83.80473,2020-07-03,0.0,0,0,0,city,-14.4097,-42.8667
Cândido Sales,2906709.0,2020-07-03,False,107,424.7886,2020-07-03,0.028,3,0,0,city,-15.4993,-41.2414
Cansanção,2906808.0,2020-07-03,False,57,163.63323,2020-07-03,0.0351,2,1,0,city,-10.6647,-39.4944
Canudos,2906824.0,2020-07-03,False,16,95.99232,2020-07-03,0.0625,1,1,0,city,-9.900139999999999,-39.1471
Capela do Alto Alegre,2906857.0,2020-07-03,False,22,189.05216,2020-07-03,0.0,0,7,0,city,-11.6658,-39.8349
Capim Grosso,2906873.0,2020-07-03,False,127,414.19346,2020-07-03,0.0315,4,12,1,city,-11.3797,-40.0089
Caraíbas,2906899.0,2020-07-03,False,7,78.20355,2020-07-03,0.0,0,1,0,city,-14.7177,-41.2603
Caravelas,2906907.0,2020-07-03,False,54,245.27616,2020-07-03,0.0,0,2,0,city,-17.7268,-39.2597
Cardeal da Silva,2907004.0,2020-07-03,False,7,75.30931,2020-07-03,0.1429,1,0,1,city,-11.9472,-37.9469
Carinhanha,2907103.0,2020-07-03,False,2,6.89227,2020-07-03,0.0,0,0,0,city,-14.2985,-43.7724
Casa Nova,2907202.0,2020-07-03,False,128,177.85435,2020-07-03,0.0234,3,9,0,city,-9.16408,-40.974
Castro Alves,2907301.0,2020-07-03,False,74,281.75449,2020-07-03,0.0135,1,1,0,city,-12.7579,-39.4248
Catolândia,2907400.0,2020-07-03,False,1,27.95639,2020-07-03,0.0,0,0,0,city,-12.31,-44.8648
Catu,2907509.0,2020-07-03,False,328,599.59052,2020-07-03,0.0061,2,9,0,city,-12.3513,-38.3791
Central,2907608.0,2020-07-03,False,0,,2020-07-03,0.0,0,0,0,city,-11.1376,-42.1116
Chorrochó,2907707.0,2020-07-03,False,1,8.94694,2020-07-03,0.0,0,0,0,city,-8.9695,-39.0979
Cícero Dantas,2907806.0,2020-07-03,False,35,107.64263,2020-07-03,0.0286,1,0,0,city,-10.5897,-38.3794
Cipó,2907905.0,2020-07-03,False,27,156.06936,2020-07-03,0.0,0,0,0,city,-11.1032,-38.5179
Coaraci,2908002.0,2020-07-03,False,79,464.89731,2020-07-03,0.038,3,1,0,city,-14.637,-39.5556
Cocos,2908101.0,2020-07-03,False,7,37.27965,2020-07-03,0.0,0,0,0,city,-14.1814,-44.5352
Conceição da Feira,2908200.0,2020-07-03,False,130,575.70524,2020-07-03,0.0077,1,30,0,city,-12.5078,-38.9978
Conceição do Almeida,2908309.0,2020-07-03,False,43,249.31872,2020-07-03,0.0,0,2,0,city,-12.7836,-39.1715
Conceição do Coité,2908408.0,2020-07-03,False,216,324.2659,2020-07-03,0.0,0,22,0,city,-11.56,-39.2808
Conceição do Jacuípe,2908507.0,2020-07-03,False,162,488.64356,2020-07-03,0.0,0,1,0,city,-12.3268,-38.7684
Conde,2908606.0,2020-07-03,False,43,166.42799,2020-07-03,0.093,4,2,0,city,-11.8179,-37.6131
Condeúba,2908705.0,2020-07-03,False,26,150.75086,2020-07-03,0.0,0,0,0,city,-14.9022,-41.9718
Coração de Maria,2908903.0,2020-07-03,False,54,238.8852,2020-07-03,0.0,0,0,0,city,-12.2333,-38.7487
Cordeiros,2909000.0,2020-07-03,False,3,34.82703,2020-07-03,0.0,0,2,0,city,-15.0356,-41.9308
Coribe,2909109.0,2020-07-03,False,2,14.09046,2020-07-03,0.0,0,0,0,city,-13.8232,-44.4586
Coronel João Sá,2909208.0,2020-07-03,False,17,106.95187,2020-07-03,0.0,0,3,0,city,-10.2847,-37.9198
Correntina,2909307.0,2020-07-03,False,7,21.78175,2020-07-03,0.0,0,1,0,city,-13.3477,-44.6333
Cotegipe,2909406.0,2020-07-03,False,2,14.51168,2020-07-03,0.0,0,1,0,city,-12.0228,-44.2566
Cravolândia,2909505.0,2020-07-03,False,4,74.78033,2020-07-03,0.0,0,0,0,city,-13.3531,-39.8031
Crisópolis,2909604.0,2020-07-03,False,11,52.12529,2020-07-03,0.0,0,0,0,city,-11.5059,-38.1515
Cristópolis,2909703.0,2020-07-03,False,31,222.86125,2020-07-03,0.0,0,0,0,city,-12.2249,-44.4214
Cruz das Almas,2909802.0,2020-07-03,False,113,178.6872,2020-07-03,0.0177,2,7,0,city,-12.6675,-39.1008
Curaçá,2909901.0,2020-07-03,False,73,210.37464,2020-07-03,0.0,0,5,0,city,-8.984580000000001,-39.8997
Dário Meira,2910008.0,2020-07-03,False,25,233.4267,2020-07-03,0.08,2,1,0,city,-14.4229,-39.9031
Dias d'Ávila,2910057.0,2020-07-03,False,449,553.71259,2020-07-03,0.0245,11,9,0,city,-12.6187,-38.2926
Dom Basílio,2910107.0,2020-07-03,False,6,49.18436,2020-07-03,0.0,0,0,0,city,-13.7565,-41.7677
Dom Macedo Costa,2910206.0,2020-07-03,False,9,221.78413,2020-07-03,0.0,0,1,0,city,-12.9016,-39.1923
Elísio Medrado,2910305.0,2020-07-03,False,4,49.24895,2020-07-03,0.0,0,2,0,city,-12.9417,-39.5191
Encruzilhada,2910404.0,2020-07-03,False,57,335.17582,2020-07-03,0.0,0,1,0,city,-15.5302,-40.9124
Entre Rios,2910503.0,2020-07-03,False,82,196.26616,2020-07-03,0.0,0,4,0,city,-11.9392,-38.0871
Érico Cardoso,2900504.0,2020-07-03,False,0,,2020-07-03,0.0,0,0,0,city,-13.4215,-42.1352
Esplanada,2910602.0,2020-07-03,False,48,128.90405,2020-07-03,0.0,0,5,0,city,-11.7942,-37.9432
Euclides da Cunha,2910701.0,2020-07-03,False,30,49.51721,2020-07-03,0.0333,1,0,0,city,-10.5078,-39.0153
Eunápolis,2910727.0,2020-07-03,False,727,641.20656,2020-07-03,0.0179,13,31,1,city,-16.3715,-39.5821
Fátima,2910750.0,2020-07-03,False,17,95.02515,2020-07-03,0.0,0,1,0,city,-10.616,-38.2239
Feira da Mata,2910776.0,2020-07-03,False,4,70.609,2020-07-03,0.0,0,0,0,city,-14.2044,-44.2744
Feira de Santana,2910800.0,2020-07-03,False,3910,635.90471,2020-07-03,0.0125,49,332,0,city,-12.2664,-38.9663
Filadélfia,2910859.0,2020-07-03,False,92,561.76345,2020-07-03,0.0217,2,1,0,city,-10.7405,-40.1437
Firmino Alves,2910909.0,2020-07-03,False,3,53.40929,2020-07-03,0.0,0,0,0,city,-14.9823,-39.9269
Floresta Azul,2911006.0,2020-07-03,False,85,799.69894,2020-07-03,0.0,0,2,0,city,-14.8629,-39.6579
Formosa do Rio Preto,2911105.0,2020-07-03,False,15,58.61436,2020-07-03,0.0,0,0,0,city,-11.0328,-45.193000000000005
Gandu,2911204.0,2020-07-03,False,634,1956.60896,2020-07-03,0.0205,13,19,0,city,-13.7441,-39.4747
Gentio do Ouro,2911303.0,2020-07-03,False,21,186.94917,2020-07-03,0.0,0,3,0,city,-11.4342,-42.5077
Glória,2911402.0,2020-07-03,False,23,151.10702,2020-07-03,0.087,2,3,1,city,-9.34382,-38.2544
Gongogi,2911501.0,2020-07-03,False,19,266.55443,2020-07-03,0.1053,2,0,0,city,-14.3195,-39.469
Governador Mangabeira,2911600.0,2020-07-03,False,26,125.47051,2020-07-03,0.0385,1,0,0,city,-12.5994,-39.0412
Guajeru,2911659.0,2020-07-03,False,2,28.83091,2020-07-03,0.0,0,0,0,city,-14.5467,-41.9381
Guanambi,2911709.0,2020-07-03,False,87,102.98174,2020-07-03,0.0,0,1,0,city,-14.2231,-42.7799
Guaratinga,2911808.0,2020-07-03,False,50,239.88869,2020-07-03,0.04,2,1,0,city,-16.5833,-39.7847
Heliópolis,2911857.0,2020-07-03,False,8,61.39207,2020-07-03,0.0,0,0,0,city,-10.6825,-38.2907
Iaçu,2911907.0,2020-07-03,False,45,185.14709,2020-07-03,0.0889,4,2,0,city,-12.7666,-40.2056
Ibiassucê,2912004.0,2020-07-03,False,1,10.84128,2020-07-03,0.0,0,0,0,city,-14.2711,-42.257
Ibicaraí,2912103.0,2020-07-03,False,142,654.70976,2020-07-03,0.007,1,4,0,city,-14.8579,-39.5914
Ibicoara,2912202.0,2020-07-03,False,1,5.1096,2020-07-03,0.0,0,0,0,city,-13.4059,-41.284
Ibicuí,2912301.0,2020-07-03,False,33,203.72886,2020-07-03,0.0,0,1,0,city,-14.845,-39.9879
Ibipeba,2912400.0,2020-07-03,False,7,38.43831,2020-07-03,0.0,0,0,0,city,-11.6438,-42.0195
Ibipitanga,2912509.0,2020-07-03,False,7,46.97356,2020-07-03,0.0,0,0,0,city,-12.8804,-42.4856
Ibiquera,2912608.0,2020-07-03,False,0,,2020-07-03,0.0,0,0,0,city,-12.6444,-40.9338
Ibirapitanga,2912707.0,2020-07-03,False,91,389.30481,2020-07-03,0.011,1,1,0,city,-14.1649,-39.3787
Ibirapuã,2912806.0,2020-07-03,False,56,648.37328,2020-07-03,0.0179,1,-1,0,city,-17.6832,-40.1129
Ibirataia,2912905.0,2020-07-03,False,78,509.40439,2020-07-03,0.0256,2,13,0,city,-14.0643,-39.6459
Ibitiara,2913002.0,2020-07-03,False,8,48.9626,2020-07-03,0.125,1,0,0,city,-12.6502,-42.2179
Ibotirama,2913200.0,2020-07-03,False,29,107.69859,2020-07-03,0.0345,1,1,1,city,-12.1779,-43.2167
Ichu,2913309.0,2020-07-03,False,2,32.22688,2020-07-03,0.5,1,0,1,city,-11.7431,-39.1905
Igaporã,2913408.0,2020-07-03,False,1,6.39386,2020-07-03,0.0,0,0,0,city,-13.774000000000001,-42.7155
Igrapiúna,2913457.0,2020-07-03,False,49,370.48238,2020-07-03,0.0204,1,1,0,city,-13.8295,-39.1361
Iguaí,2913507.0,2020-07-03,False,230,854.51033,2020-07-03,0.0087,2,4,1,city,-14.7528,-40.0894
Ilhéus,2913606.0,2020-07-03,False,1417,872.92933,2020-07-03,0.0325,46,37,0,city,-14.793,-39.046
Inhambupe,2913705.0,2020-07-03,False,28,70.12974,2020-07-03,0.0357,1,4,0,city,-11.780999999999999,-38.355
Ipecaetá,2913804.0,2020-07-03,False,7,48.31918,2020-07-03,0.0,0,1,0,city,-12.3028,-39.3069
Ipiaú,2913903.0,2020-07-03,False,727,1584.81024,2020-07-03,0.0138,10,7,0,city,-14.1226,-39.7353
Ipirá,2914000.0,2020-07-03,False,77,129.20547,2020-07-03,0.026,2,0,0,city,-12.1561,-39.7359
Iramaia,2914307.0,2020-07-03,False,2,23.42743,2020-07-03,0.0,0,0,0,city,-13.2902,-40.9595
Iraquara,2914406.0,2020-07-03,False,74,293.46447,2020-07-03,0.0,0,0,0,city,-12.2429,-41.6155
Irará,2914505.0,2020-07-03,False,27,92.99442,2020-07-03,0.0,0,0,0,city,-12.0504,-38.7631
Irecê,2914604.0,2020-07-03,False,127,174.05128,2020-07-03,0.0079,1,6,0,city,-11.3033,-41.8535
Itabela,2914653.0,2020-07-03,False,82,268.11405,2020-07-03,0.0122,1,1,0,city,-16.5732,-39.5593
Itaberaba,2914703.0,2020-07-03,False,289,448.13844,2020-07-03,0.0346,10,13,0,city,-12.5242,-40.3059
Itabuna,2914802.0,2020-07-03,False,2794,1310.3652,2020-07-03,0.0208,58,40,0,city,-14.7876,-39.2781
Itacaré,2914901.0,2020-07-03,False,127,448.82669,2020-07-03,0.0236,3,1,0,city,-14.2784,-38.9959
Itaeté,2915007.0,2020-07-03,False,49,305.18186,2020-07-03,0.0,0,0,0,city,-12.9831,-40.9677
Itagi,2915106.0,2020-07-03,False,11,89.06161,2020-07-03,0.0,0,0,0,city,-14.1615,-40.0131
Itagibá,2915205.0,2020-07-03,False,71,487.00185,2020-07-03,0.0423,3,2,0,city,-14.2782,-39.8449
Itagimirim,2915304.0,2020-07-03,False,6,87.34896,2020-07-03,0.0,0,1,0,city,-16.0819,-39.6133
Itaguaçu da Bahia,2915353.0,2020-07-03,False,3,20.79146,2020-07-03,0.0,0,2,0,city,-11.0147,-42.3997
Itaju do Colônia,2915403.0,2020-07-03,False,19,284.346,2020-07-03,0.0,0,0,0,city,-15.1366,-39.7283
Itajuípe,2915502.0,2020-07-03,False,415,2025.27939,2020-07-03,0.0072,3,8,0,city,-14.6788,-39.3698
Itamaraju,2915601.0,2020-07-03,False,591,916.478,2020-07-03,0.0186,11,21,0,city,-17.0378,-39.5386
Itamari,2915700.0,2020-07-03,False,4,49.7822,2020-07-03,0.0,0,1,0,city,-13.7782,-39.683
Itambé,2915809.0,2020-07-03,False,15,65.07875,2020-07-03,0.0,0,1,0,city,-15.2429,-40.63
Itanagra,2915908.0,2020-07-03,False,8,124.20432,2020-07-03,0.25,2,0,0,city,-12.2614,-38.0436
Itanhém,2916005.0,2020-07-03,False,107,551.40428,2020-07-03,0.0093,1,2,0,city,-17.1642,-40.3321
Itaparica,2916104.0,2020-07-03,False,87,391.39824,2020-07-03,0.0345,3,5,0,city,-12.8932,-38.68
Itapé,2916203.0,2020-07-03,False,42,479.39733,2020-07-03,0.0476,2,4,0,city,-14.8876,-39.4239
Itapebi,2916302.0,2020-07-03,False,73,711.57033,2020-07-03,0.0137,1,2,0,city,-15.9551,-39.5329
Itapetinga,2916401.0,2020-07-03,False,173,227.19214,2020-07-03,0.0347,6,4,1,city,-15.2475,-40.2482
Itapicuru,2916500.0,2020-07-03,False,67,188.32921,2020-07-03,0.0149,1,1,1,city,-11.3088,-38.2262
Itapitanga,2916609.0,2020-07-03,False,16,155.14399,2020-07-03,0.0625,1,0,0,city,-14.4139,-39.5657
Itaquara,2916708.0,2020-07-03,False,6,72.12405,2020-07-03,0.0,0,1,0,city,-13.4459,-39.9378
Itarantim,2916807.0,2020-07-03,False,29,146.85775,2020-07-03,0.0345,1,0,0,city,-15.6528,-40.065
Itatim,2916856.0,2020-07-03,False,38,262.30413,2020-07-03,0.0526,2,2,0,city,-12.7099,-39.6952
Itiruçu,2916906.0,2020-07-03,False,3,23.85496,2020-07-03,0.0,0,0,0,city,-13.529000000000002,-40.1472
Itiúba,2917003.0,2020-07-03,False,7,19.39649,2020-07-03,0.1429,1,0,0,city,-10.6948,-39.8446
Itororó,2917102.0,2020-07-03,False,29,142.28241,2020-07-03,0.0345,1,0,0,city,-15.11,-40.0684
Ituaçu,2917201.0,2020-07-03,False,1,5.27371,2020-07-03,1.0,1,0,0,city,-13.8107,-41.3003
Ituberá,2917300.0,2020-07-03,False,138,482.48374,2020-07-03,0.029,4,10,0,city,-13.7249,-39.1481
Iuiú,2917334.0,2020-07-03,False,1,9.09587,2020-07-03,0.0,0,0,0,city,-14.4054,-43.5595
Jaborandi,2917359.0,2020-07-03,False,1,11.92606,2020-07-03,0.0,0,0,0,city,-13.6071,-44.4255
Jacaraci,2917409.0,2020-07-03,False,1,6.73764,2020-07-03,0.0,0,0,0,city,-14.8541,-42.4329
Jacobina,2917508.0,2020-07-03,False,129,160.21262,2020-07-03,0.0078,1,19,0,city,-11.1812,-40.5117
Jaguaquara,2917607.0,2020-07-03,False,264,485.08902,2020-07-03,0.0,0,28,0,city,-13.5248,-39.964
Jaguarari,2917706.0,2020-07-03,False,77,229.37146,2020-07-03,0.0,0,3,0,city,-10.2569,-40.1999
Jaguaripe,2917805.0,2020-07-03,False,28,149.0313,2020-07-03,0.0357,1,0,0,city,-13.1109,-38.8939
Jandaíra,2917904.0,2020-07-03,False,65,606.9661,2020-07-03,0.0154,1,0,0,city,-11.5616,-37.7853
Jequié,2918001.0,2020-07-03,False,1062,680.91764,2020-07-03,0.0273,29,53,0,city,-13.8509,-40.0877
Jeremoabo,2918100.0,2020-07-03,False,14,34.59951,2020-07-03,0.0,0,2,0,city,-10.0685,-38.3471
Jiquiriçá,2918209.0,2020-07-03,False,2,13.758,2020-07-03,0.0,0,0,0,city,-13.2621,-39.5737
Jitaúna,2918308.0,2020-07-03,False,36,322.40731,2020-07-03,0.0556,2,2,0,city,-14.0131,-39.8969
João Dourado,2918357.0,2020-07-03,False,103,408.92488,2020-07-03,0.0097,1,1,0,city,-11.3486,-41.6548
Juazeiro,2918407.0,2020-07-03,False,866,399.61792,2020-07-03,0.0277,24,81,1,city,-9.41622,-40.5033
Jucuruçu,2918456.0,2020-07-03,False,3,32.87311,2020-07-03,0.0,0,0,0,city,-16.8488,-40.1641
Jussara,2918506.0,2020-07-03,False,6,39.25674,2020-07-03,0.0,0,0,0,city,-11.0431,-41.9702
Jussari,2918555.0,2020-07-03,False,8,137.15069,2020-07-03,0.0,0,0,0,city,-15.192,-39.491
Jussiape,2918605.0,2020-07-03,False,2,32.33107,2020-07-03,0.0,0,0,0,city,-13.5155,-41.5882
Lafaiete Coutinho,2918704.0,2020-07-03,False,7,187.96992,2020-07-03,0.1429,1,0,0,city,-13.6541,-40.2119
Laje,2918803.0,2020-07-03,False,17,71.30872,2020-07-03,0.0,0,0,0,city,-13.1673,-39.4213
Lajedão,2918902.0,2020-07-03,False,8,202.2756,2020-07-03,0.0,0,0,0,city,-17.6056,-40.3383
Lajedo do Tabocal,2919058.0,2020-07-03,False,13,151.83368,2020-07-03,0.0,0,0,0,city,-13.4663,-40.2204
Lamarão,2919108.0,2020-07-03,False,25,300.95101,2020-07-03,0.0,0,1,0,city,-11.773,-38.887
Lapão,2919157.0,2020-07-03,False,33,121.22103,2020-07-03,0.0,0,0,0,city,-11.3851,-41.8286
Lauro de Freitas,2919207.0,2020-07-03,False,2583,1301.65289,2020-07-03,0.0151,39,139,1,city,-12.8978,-38.321
Lençóis,2919306.0,2020-07-03,False,0,,2020-07-03,0.0,0,0,0,city,-12.5616,-41.3928
Licínio de Almeida,2919405.0,2020-07-03,False,12,96.86794,2020-07-03,0.0,0,0,0,city,-14.6842,-42.5095
Livramento de Nossa Senhora,2919504.0,2020-07-03,False,18,39.35975,2020-07-03,0.0,0,0,0,city,-13.6369,-41.8432
Luís Eduardo Magalhães,2919553.0,2020-07-03,False,283,323.35836,2020-07-03,0.0106,3,11,0,city,-12.0956,-45.7866
Macajuba,2919603.0,2020-07-03,False,9,79.30913,2020-07-03,0.0,0,0,0,city,-12.1326,-40.3571
Macarani,2919702.0,2020-07-03,False,27,143.96161,2020-07-03,0.037,1,2,0,city,-15.5646,-40.4209
Macaúbas,2919801.0,2020-07-03,False,4,8.02794,2020-07-03,0.0,0,0,0,city,-13.0186,-42.6945
Macururé,2919900.0,2020-07-03,False,18,230.06135,2020-07-03,0.0,0,0,0,city,-9.16226,-39.0518
Madre de Deus,2919926.0,2020-07-03,False,241,1142.55914,2020-07-03,0.0083,2,14,0,city,-12.7446,-38.6153
Maetinga,2919959.0,2020-07-03,False,1,31.63556,2020-07-03,0.0,0,0,0,city,-14.6623,-41.4915
Maiquinique,2920007.0,2020-07-03,False,17,168.11709,2020-07-03,0.0,0,0,0,city,-15.624,-40.2587
Mairi,2920106.0,2020-07-03,False,68,364.10366,2020-07-03,0.0,0,1,0,city,-11.7107,-40.1437
Malhada,2920205.0,2020-07-03,False,2,11.87296,2020-07-03,0.0,0,0,0,city,-14.3371,-43.7686
Malhada de Pedras,2920304.0,2020-07-03,False,3,35.74407,2020-07-03,0.0,0,1,0,city,-14.3847,-41.8842
Manoel Vitorino,2920403.0,2020-07-03,False,52,392.74924,2020-07-03,0.0192,1,0,0,city,-14.1476,-40.2399
Mansidão,2920452.0,2020-07-03,False,38,278.53111,2020-07-03,0.0263,1,0,1,city,-10.7227,-44.0428
Maracás,2920502.0,2020-07-03,False,36,172.79447,2020-07-03,0.0278,1,2,0,city,-13.4355,-40.4323
Maragogipe,2920601.0,2020-07-03,False,99,221.59053,2020-07-03,0.0303,3,0,0,city,-12.776,-38.9175
Maraú,2920700.0,2020-07-03,False,42,204.18085,2020-07-03,0.0476,2,5,0,city,-14.1035,-39.0137
Marcionílio Souza,2920809.0,2020-07-03,False,7,67.26888,2020-07-03,0.0,0,0,0,city,-13.0064,-40.5295
Mascote,2920908.0,2020-07-03,False,13,94.05296,2020-07-03,0.0,0,2,0,city,-15.5542,-39.3016
Mata de São João,2921005.0,2020-07-03,False,169,362.79329,2020-07-03,0.0059,1,1,0,city,-12.5307,-38.3009
Matina,2921054.0,2020-07-03,False,0,,2020-07-03,0.0,0,0,0,city,-13.9109,-42.8439
Medeiros Neto,2921104.0,2020-07-03,False,107,471.61495,2020-07-03,0.0093,1,3,0,city,-17.3707,-40.2238
Miguel Calmon,2921203.0,2020-07-03,False,18,69.16958,2020-07-03,0.0556,1,0,0,city,-11.4299,-40.6031
Milagres,2921302.0,2020-07-03,False,55,502.28311,2020-07-03,0.0182,1,0,0,city,-12.8646,-39.8611
Mirangaba,2921401.0,2020-07-03,False,5,27.26579,2020-07-03,0.0,0,0,0,city,-10.960999999999999,-40.574
Mirante,2921450.0,2020-07-03,False,7,81.00914,2020-07-03,0.1429,1,0,0,city,-14.2385,-40.7718
Monte Santo,2921500.0,2020-07-03,False,79,159.86078,2020-07-03,0.0253,2,6,0,city,-10.4374,-39.3321
Morpará,2921609.0,2020-07-03,False,12,140.8616,2020-07-03,0.0833,1,0,0,city,-11.5569,-43.2766
Morro do Chapéu,2921708.0,2020-07-03,False,10,28.23822,2020-07-03,0.0,0,0,0,city,-11.5488,-41.1565
Mortugaba,2921807.0,2020-07-03,False,10,83.04268,2020-07-03,0.0,0,0,0,city,-15.0225,-42.3727
Mucugê,2921906.0,2020-07-03,False,12,132.4211,2020-07-03,0.0,0,0,0,city,-13.0053,-41.3703
Mucuri,2922003.0,2020-07-03,False,165,395.22851,2020-07-03,0.0182,3,3,1,city,-18.0754,-39.5565
Mulungu do Morro,2922052.0,2020-07-03,False,8,73.46864,2020-07-03,0.125,1,0,0,city,-11.9648,-41.6374
Mundo Novo,2922102.0,2020-07-03,False,1,3.73469,2020-07-03,1.0,1,0,0,city,-11.8541,-40.4714
Muniz Ferreira,2922201.0,2020-07-03,False,12,161.68149,2020-07-03,0.0,0,0,0,city,-13.0092,-39.1092
Muquém de São Francisco,2922250.0,2020-07-03,False,24,211.49101,2020-07-03,0.0,0,0,0,city,-12.065,-43.5497
Muritiba,2922300.0,2020-07-03,False,81,275.51958,2020-07-03,0.0123,1,0,0,city,-12.6329,-38.9921
Mutuípe,2922409.0,2020-07-03,False,31,139.50767,2020-07-03,0.0,0,3,0,city,-13.2284,-39.5044
Nazaré,2922508.0,2020-07-03,False,52,182.29623,2020-07-03,0.0385,2,6,2,city,-13.0235,-39.0108
Nilo Peçanha,2922607.0,2020-07-03,False,36,257.19797,2020-07-03,0.0278,1,2,0,city,-13.604000000000001,-39.1091
Nordestina,2922656.0,2020-07-03,False,56,426.50419,2020-07-03,0.0,0,1,0,city,-10.8192,-39.4297
Nova Canaã,2922706.0,2020-07-03,False,24,145.7903,2020-07-03,0.0,0,2,0,city,-14.7912,-40.1458
Nova Fátima,2922730.0,2020-07-03,False,5,64.0041,2020-07-03,0.2,1,0,0,city,-11.6031,-39.6302
Nova Ibiá,2922755.0,2020-07-03,False,39,591.71598,2020-07-03,0.0513,2,0,0,city,-13.812000000000001,-39.6182
