city,city_ibge_code,date,epidemiological_week,estimated_population_2019,is_last,is_repeated,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,new_confirmed,new_deaths,order_for_place,place_type,state
São Miguel das Matas,2929404.0,2020-07-12,29,11675.0,False,False,8,68.52248,2020-07-12,0.0,0,1,0,34,city,BA
São Sebastião do Passé,2929503.0,2020-07-12,29,44300.0,False,False,377,851.0158,2020-07-12,0.0186,7,22,0,69,city,BA
Sapeaçu,2929602.0,2020-07-12,29,17398.0,False,False,56,321.87608,2020-07-12,0.0,0,1,0,51,city,BA
Sátiro Dias,2929701.0,2020-07-12,29,17273.0,False,False,26,150.52394,2020-07-12,0.0,0,1,0,80,city,BA
Saubara,2929750.0,2020-07-12,29,12043.0,False,False,38,315.536,2020-07-12,0.0789,3,0,0,72,city,BA
Saúde,2929800.0,2020-07-12,29,12913.0,False,False,4,30.97654,2020-07-12,0.0,0,1,0,59,city,BA
Seabra,2929909.0,2020-07-12,29,44091.0,False,False,34,77.11324,2020-07-12,0.0588,2,2,0,76,city,BA
Sebastião Laranjeiras,2930006.0,2020-07-12,29,11434.0,False,False,2,17.49169,2020-07-12,0.0,0,0,0,10,city,BA
Senhor do Bonfim,2930105.0,2020-07-12,29,79015.0,False,False,181,229.07043,2020-07-12,0.0055,1,0,0,62,city,BA
Sento Sé,2930204.0,2020-07-12,29,40684.0,False,False,30,73.73906,2020-07-12,0.0667,2,0,0,59,city,BA
Serra do Ramalho,2930154.0,2020-07-12,29,31472.0,False,False,7,22.24199,2020-07-12,0.0,0,0,0,92,city,BA
Serra Dourada,2930303.0,2020-07-12,29,17386.0,False,False,0,,2020-07-12,0.0,0,0,0,41,city,BA
Serra Preta,2930402.0,2020-07-12,29,14878.0,False,False,96,645.24802,2020-07-12,0.0208,2,10,0,82,city,BA
Serrinha,2930501.0,2020-07-12,29,80861.0,False,False,304,375.9538,2020-07-12,0.0197,6,0,0,96,city,BA
Serrolândia,2930600.0,2020-07-12,29,13397.0,False,False,26,194.0733,2020-07-12,0.0,0,0,0,67,city,BA
Simões Filho,2930709.0,2020-07-12,29,134377.0,False,False,1150,855.80122,2020-07-12,0.033,38,35,0,100,city,BA
Sítio do Quinto,2930766.0,2020-07-12,29,9986.0,False,False,41,410.5748,2020-07-12,0.0,0,0,0,40,city,BA
Sobradinho,2930774.0,2020-07-12,29,23191.0,False,False,224,965.89194,2020-07-12,0.0491,11,1,0,60,city,BA
Souto Soares,2930808.0,2020-07-12,29,16979.0,False,False,89,524.17692,2020-07-12,0.0,0,1,0,49,city,BA
Tabocas do Brejo Velho,2930907.0,2020-07-12,29,12518.0,False,False,5,39.94248,2020-07-12,0.0,0,0,0,53,city,BA
Tanhaçu,2931004.0,2020-07-12,29,20403.0,False,False,0,,2020-07-12,0.0,0,0,0,45,city,BA
Tanque Novo,2931053.0,2020-07-12,29,17366.0,False,False,0,,2020-07-12,0.0,0,0,0,38,city,BA
Tanquinho,2931103.0,2020-07-12,29,7918.0,False,False,54,681.9904,2020-07-12,0.0185,1,14,0,45,city,BA
Taperoá,2931202.0,2020-07-12,29,21074.0,False,False,140,664.32571,2020-07-12,0.0071,1,10,0,89,city,BA
Tapiramutá,2931301.0,2020-07-12,29,17010.0,False,False,19,111.699,2020-07-12,0.0,0,0,0,18,city,BA
Teixeira de Freitas,2931350.0,2020-07-12,29,160487.0,False,False,1849,1152.11824,2020-07-12,0.0146,27,26,0,111,city,BA
Teodoro Sampaio,2931400.0,2020-07-12,29,7425.0,False,False,27,363.63636,2020-07-12,0.037,1,1,0,33,city,BA
Teofilândia,2931509.0,2020-07-12,29,22518.0,False,False,161,714.98357,2020-07-12,0.0,0,2,0,60,city,BA
Teolândia,2931608.0,2020-07-12,29,14943.0,False,False,101,675.90176,2020-07-12,0.0,0,1,0,38,city,BA
Terra Nova,2931707.0,2020-07-12,29,13033.0,False,False,88,675.20908,2020-07-12,0.0114,1,0,0,48,city,BA
Tremedal,2931806.0,2020-07-12,29,16394.0,False,False,4,24.39917,2020-07-12,0.0,0,1,0,38,city,BA
Tucano,2931905.0,2020-07-12,29,50687.0,False,False,59,116.40066,2020-07-12,0.0169,1,1,0,68,city,BA
Uauá,2932002.0,2020-07-12,29,24240.0,False,False,65,268.15182,2020-07-12,0.0,0,2,0,45,city,BA
Ubaíra,2932101.0,2020-07-12,29,19895.0,False,False,11,55.29027,2020-07-12,0.0909,1,0,0,53,city,BA
Ubaitaba,2932200.0,2020-07-12,29,19056.0,False,False,171,897.35516,2020-07-12,0.0292,5,3,0,78,city,BA
Ubatã,2932309.0,2020-07-12,29,27035.0,False,False,219,810.06103,2020-07-12,0.0091,2,9,0,95,city,BA
Uibaí,2932408.0,2020-07-12,29,13887.0,False,False,6,43.20588,2020-07-12,0.0,0,0,0,38,city,BA
Umburanas,2932457.0,2020-07-12,29,19222.0,False,False,91,473.41588,2020-07-12,0.0,0,1,0,65,city,BA
Una,2932507.0,2020-07-12,29,19002.0,False,False,83,436.79613,2020-07-12,0.012,1,11,0,90,city,BA
Urandi,2932606.0,2020-07-12,29,16658.0,False,False,134,804.4183,2020-07-12,0.0149,2,0,0,56,city,BA
Uruçuca,2932705.0,2020-07-12,29,20519.0,False,False,332,1618.01257,2020-07-12,0.0452,15,2,1,100,city,BA
Utinga,2932804.0,2020-07-12,29,19178.0,False,False,8,41.71446,2020-07-12,0.125,1,0,0,101,city,BA
Valença,2932903.0,2020-07-12,29,96562.0,False,False,699,723.88724,2020-07-12,0.0372,26,1,1,87,city,BA
Valente,2933000.0,2020-07-12,29,28473.0,False,False,200,702.41984,2020-07-12,0.015,3,0,0,89,city,BA
Várzea da Roça,2933059.0,2020-07-12,29,14104.0,False,False,16,113.44299,2020-07-12,0.0625,1,0,0,60,city,BA
Várzea Nova,2933158.0,2020-07-12,29,12697.0,False,False,28,220.52453,2020-07-12,0.0,0,0,0,73,city,BA
Varzedo,2933174.0,2020-07-12,29,8838.0,False,False,14,158.40688,2020-07-12,0.1429,2,0,0,52,city,BA
Vera Cruz,2933208.0,2020-07-12,29,43223.0,False,False,143,330.84238,2020-07-12,0.049,7,3,0,93,city,BA
Vereda,2933257.0,2020-07-12,29,6205.0,False,False,57,918.61402,2020-07-12,0.0175,1,5,0,60,city,BA
Vitória da Conquista,2933307.0,2020-07-12,29,338480.0,False,False,1220,360.43489,2020-07-12,0.018,22,30,0,103,city,BA
Wagner,2933406.0,2020-07-12,29,9345.0,False,False,1,10.70091,2020-07-12,0.0,0,0,0,13,city,BA
Wanderley,2933455.0,2020-07-12,29,12238.0,False,False,1,8.17127,2020-07-12,0.0,0,0,0,41,city,BA
Wenceslau Guimarães,2933505.0,2020-07-12,29,21101.0,False,False,279,1322.21222,2020-07-12,0.0108,3,5,0,54,city,BA
Xique-Xique,2933604.0,2020-07-12,29,46483.0,False,False,40,86.05297,2020-07-12,0.025,1,0,0,52,city,BA
,29.0,2020-07-12,29,14873064.0,False,False,105763,711.10432,2020-07-12,0.0235,2483,1575,47,129,state,BA
Abaíra,2900108.0,2020-07-11,28,8739.0,False,False,5,57.21478,2020-07-11,0.0,0,0,0,90,city,BA
Abaré,2900207.0,2020-07-11,28,20086.0,False,False,5,24.89296,2020-07-11,0.0,0,0,0,58,city,BA
Acajutiba,2900306.0,2020-07-11,28,15159.0,False,False,40,263.86965,2020-07-11,0.05,2,5,0,81,city,BA
Adustina,2900355.0,2020-07-11,28,17040.0,False,False,41,240.61033,2020-07-11,0.0244,1,1,0,99,city,BA
Água Fria,2900405.0,2020-07-11,28,16970.0,False,False,35,206.24632,2020-07-11,0.0286,1,0,0,82,city,BA
Aiquara,2900603.0,2020-07-11,28,4446.0,False,False,34,764.73234,2020-07-11,0.0294,1,4,0,87,city,BA
Alagoinhas,2900702.0,2020-07-11,28,151596.0,False,False,812,535.63419,2020-07-11,0.0185,15,41,0,108,city,BA
Alcobaça,2900801.0,2020-07-11,28,22470.0,False,False,131,582.99955,2020-07-11,0.0076,1,6,0,43,city,BA
Almadina,2900900.0,2020-07-11,28,5464.0,False,False,52,951.68375,2020-07-11,0.0192,1,1,0,80,city,BA
Amargosa,2901007.0,2020-07-11,28,37241.0,False,False,80,214.817,2020-07-11,0.0375,3,4,0,63,city,BA
Amélia Rodrigues,2901106.0,2020-07-11,28,25102.0,False,False,132,525.85451,2020-07-11,0.0076,1,11,0,87,city,BA
América Dourada,2901155.0,2020-07-11,28,16094.0,False,False,71,441.1582,2020-07-11,0.0,0,0,0,54,city,BA
Anagé,2901205.0,2020-07-11,28,22005.0,False,False,28,127.24381,2020-07-11,0.0357,1,1,0,59,city,BA
Andaraí,2901304.0,2020-07-11,28,13143.0,False,False,6,45.65168,2020-07-11,0.0,0,0,0,40,city,BA
Andorinha,2901353.0,2020-07-11,28,14595.0,False,False,21,143.88489,2020-07-11,0.0476,1,0,0,29,city,BA
Angical,2901403.0,2020-07-11,28,13977.0,False,False,1,7.15461,2020-07-11,0.0,0,0,0,33,city,BA
Anguera,2901502.0,2020-07-11,28,11221.0,False,False,30,267.35585,2020-07-11,0.0,0,0,0,63,city,BA
Antas,2901601.0,2020-07-11,28,19291.0,False,False,24,124.41035,2020-07-11,0.0,0,3,0,42,city,BA
Antônio Cardoso,2901700.0,2020-07-11,28,11683.0,False,False,15,128.39168,2020-07-11,0.0,0,0,0,48,city,BA
Antônio Gonçalves,2901809.0,2020-07-11,28,11798.0,False,False,33,279.70843,2020-07-11,0.0,0,0,0,29,city,BA
Aporá,2901908.0,2020-07-11,28,17731.0,False,False,43,242.51311,2020-07-11,0.0465,2,0,0,52,city,BA
Apuarema,2901957.0,2020-07-11,28,7330.0,False,False,89,1214.18827,2020-07-11,0.0,0,1,0,52,city,BA
Araças,2902054.0,2020-07-11,28,12177.0,False,False,14,114.97085,2020-07-11,0.0,0,2,0,59,city,BA
Aracatu,2902005.0,2020-07-11,28,13135.0,False,False,17,129.4252,2020-07-11,0.0,0,0,0,75,city,BA
Araci,2902104.0,2020-07-11,28,54379.0,False,False,384,706.15495,2020-07-11,0.0078,3,14,0,95,city,BA
Aramari,2902203.0,2020-07-11,28,11397.0,False,False,15,131.61358,2020-07-11,0.0,0,1,0,40,city,BA
Arataca,2902252.0,2020-07-11,28,11019.0,False,False,4,36.30093,2020-07-11,0.0,0,1,0,74,city,BA
Aratuípe,2902302.0,2020-07-11,28,8825.0,False,False,6,67.98867,2020-07-11,0.1667,1,0,0,45,city,BA
Aurelino Leal,2902401.0,2020-07-11,28,11531.0,False,False,167,1448.26988,2020-07-11,0.006,1,17,0,95,city,BA
Baianópolis,2902500.0,2020-07-11,28,13877.0,False,False,3,21.61851,2020-07-11,0.0,0,0,0,47,city,BA
Baixa Grande,2902609.0,2020-07-11,28,20468.0,False,False,2,9.77135,2020-07-11,0.0,0,0,0,23,city,BA
Banzaê,2902658.0,2020-07-11,28,13229.0,False,False,33,249.45196,2020-07-11,0.0,0,0,0,58,city,BA
Barra,2902708.0,2020-07-11,28,53578.0,False,False,36,67.19176,2020-07-11,0.0,0,0,0,103,city,BA
Barra da Estiva,2902807.0,2020-07-11,28,20598.0,False,False,4,19.41936,2020-07-11,0.0,0,0,0,35,city,BA
Barra do Choça,2902906.0,2020-07-11,28,31603.0,False,False,122,386.0393,2020-07-11,0.0164,2,26,0,97,city,BA
Barra do Mendes,2903003.0,2020-07-11,28,13865.0,False,False,3,21.63722,2020-07-11,0.0,0,0,0,51,city,BA
Barra do Rocha,2903102.0,2020-07-11,28,5714.0,False,False,10,175.00875,2020-07-11,0.0,0,1,0,102,city,BA
Barreiras,2903201.0,2020-07-11,28,155439.0,False,False,604,388.57687,2020-07-11,0.0099,6,47,0,112,city,BA
Barro Alto,2903235.0,2020-07-11,28,14931.0,False,False,5,33.48738,2020-07-11,0.0,0,1,0,9,city,BA
Barrocas,2903276.0,2020-07-11,28,15978.0,False,False,42,262.86143,2020-07-11,0.0,0,0,0,63,city,BA
Barro Preto,2903300.0,2020-07-11,28,5591.0,False,False,73,1305.66983,2020-07-11,0.0274,2,1,0,84,city,BA
Belmonte,2903409.0,2020-07-11,28,23328.0,False,False,124,531.55007,2020-07-11,0.0081,1,0,0,101,city,BA
Belo Campo,2903508.0,2020-07-11,28,17211.0,False,False,0,,2020-07-11,0.0,0,0,0,28,city,BA
Biritinga,2903607.0,2020-07-11,28,15979.0,False,False,5,31.29107,2020-07-11,0.0,0,1,0,49,city,BA
Boa Nova,2903706.0,2020-07-11,28,12633.0,False,False,3,23.74733,2020-07-11,0.0,0,0,0,37,city,BA
Boa Vista do Tupim,2903805.0,2020-07-11,28,18576.0,False,False,8,43.06632,2020-07-11,0.0,0,1,0,66,city,BA
Bom Jesus da Lapa,2903904.0,2020-07-11,28,69148.0,False,False,77,111.35535,2020-07-11,0.0,0,0,0,89,city,BA
Bom Jesus da Serra,2903953.0,2020-07-11,28,9880.0,False,False,37,374.49393,2020-07-11,0.0,0,5,0,48,city,BA
Boninal,2904001.0,2020-07-11,28,14368.0,False,False,4,27.83964,2020-07-11,0.0,0,0,0,37,city,BA
Bonito,2904050.0,2020-07-11,28,16764.0,False,False,0,,2020-07-11,0.0,0,0,0,38,city,BA
Boquira,2904100.0,2020-07-11,28,21508.0,False,False,15,69.74149,2020-07-11,0.0,0,0,0,60,city,BA
Botuporã,2904209.0,2020-07-11,28,10211.0,False,False,2,19.58672,2020-07-11,0.0,0,0,0,33,city,BA
Brejões,2904308.0,2020-07-11,28,14295.0,False,False,11,76.94998,2020-07-11,0.0,0,0,0,32,city,BA
Brotas de Macaúbas,2904506.0,2020-07-11,28,10231.0,False,False,0,,2020-07-11,0.0,0,0,0,37,city,BA
Brumado,2904605.0,2020-07-11,28,67195.0,False,False,250,372.05149,2020-07-11,0.012,3,4,0,111,city,BA
Buerarema,2904704.0,2020-07-11,28,18349.0,False,False,149,812.03335,2020-07-11,0.0604,9,2,0,87,city,BA
Buritirama,2904753.0,2020-07-11,28,21174.0,False,False,45,212.52479,2020-07-11,0.0,0,1,0,44,city,BA
Caatiba,2904803.0,2020-07-11,28,6758.0,False,False,68,1006.21486,2020-07-11,0.0,0,1,0,30,city,BA
Cabaceiras do Paraguaçu,2904852.0,2020-07-11,28,18807.0,False,False,22,116.97772,2020-07-11,0.0455,1,0,0,58,city,BA
Cachoeira,2904902.0,2020-07-11,28,33470.0,False,False,132,394.38303,2020-07-11,0.0076,1,2,0,99,city,BA
Caculé,2905008.0,2020-07-11,28,23170.0,False,False,5,21.57963,2020-07-11,0.2,1,0,0,44,city,BA
Caém,2905107.0,2020-07-11,28,9213.0,False,False,32,347.33529,2020-07-11,0.0,0,0,0,55,city,BA
Caetanos,2905156.0,2020-07-11,28,14542.0,False,False,7,48.13643,2020-07-11,0.0,0,1,0,77,city,BA
Caetité,2905206.0,2020-07-11,28,50975.0,False,False,47,92.20206,2020-07-11,0.0,0,1,0,54,city,BA
Cafarnaum,2905305.0,2020-07-11,28,18437.0,False,False,4,21.6955,2020-07-11,0.0,0,1,0,15,city,BA
Cairu,2905404.0,2020-07-11,28,18176.0,False,False,68,374.11972,2020-07-11,0.0294,2,1,0,61,city,BA
Caldeirão Grande,2905503.0,2020-07-11,28,13327.0,False,False,55,412.69603,2020-07-11,0.0182,1,1,0,78,city,BA
Camacan,2905602.0,2020-07-11,28,31988.0,False,False,445,1391.14668,2020-07-11,0.0247,11,14,0,93,city,BA
Camaçari,2905701.0,2020-07-11,28,299132.0,False,False,2299,768.55702,2020-07-11,0.0148,34,118,0,114,city,BA
Camamu,2905800.0,2020-07-11,28,35316.0,False,False,343,971.23117,2020-07-11,0.0117,4,20,0,77,city,BA
Campo Alegre de Lourdes,2905909.0,2020-07-11,28,28798.0,False,False,45,156.26085,2020-07-11,0.0444,2,2,0,80,city,BA
Campo Formoso,2906006.0,2020-07-11,28,71206.0,False,False,239,335.64587,2020-07-11,0.0042,1,22,0,97,city,BA
Canarana,2906204.0,2020-07-11,28,26176.0,False,False,44,168.09291,2020-07-11,0.0,0,2,0,109,city,BA
Canavieiras,2906303.0,2020-07-11,28,31099.0,False,False,55,176.85456,2020-07-11,0.0545,3,2,0,90,city,BA
Candeal,2906402.0,2020-07-11,28,8258.0,False,False,21,254.29886,2020-07-11,0.0,0,0,0,40,city,BA
Candeias,2906501.0,2020-07-11,28,87076.0,False,False,996,1143.82838,2020-07-11,0.0251,25,46,0,103,city,BA
Candiba,2906600.0,2020-07-11,28,14319.0,False,False,15,104.75592,2020-07-11,0.0,0,1,0,43,city,BA
Cândido Sales,2906709.0,2020-07-11,28,25189.0,False,False,141,559.76815,2020-07-11,0.0284,4,4,1,50,city,BA
Cansanção,2906808.0,2020-07-11,28,34834.0,False,False,77,221.0484,2020-07-11,0.026,2,1,0,93,city,BA
Canudos,2906824.0,2020-07-11,28,16668.0,False,False,19,113.99088,2020-07-11,0.1053,2,0,0,44,city,BA
Capela do Alto Alegre,2906857.0,2020-07-11,28,11637.0,False,False,48,412.47744,2020-07-11,0.0,0,2,0,63,city,BA
Capim Grosso,2906873.0,2020-07-11,28,30662.0,False,False,218,710.97776,2020-07-11,0.0183,4,19,0,92,city,BA
Caraíbas,2906899.0,2020-07-11,28,8951.0,False,False,7,78.20355,2020-07-11,0.0,0,0,0,47,city,BA
Caravelas,2906907.0,2020-07-11,28,22016.0,False,False,94,426.96221,2020-07-11,0.0,0,12,0,39,city,BA
Cardeal da Silva,2907004.0,2020-07-11,28,9295.0,False,False,8,86.06778,2020-07-11,0.125,1,0,0,55,city,BA
Carinhanha,2907103.0,2020-07-11,28,29018.0,False,False,3,10.33841,2020-07-11,0.0,0,0,0,37,city,BA
Casa Nova,2907202.0,2020-07-11,28,71969.0,False,False,155,215.37051,2020-07-11,0.0323,5,5,0,44,city,BA
Castro Alves,2907301.0,2020-07-11,28,26264.0,False,False,103,392.17179,2020-07-11,0.0194,2,2,1,85,city,BA
Catolândia,2907400.0,2020-07-11,28,3577.0,False,False,1,27.95639,2020-07-11,0.0,0,0,0,29,city,BA
Catu,2907509.0,2020-07-11,28,54704.0,False,False,461,842.71717,2020-07-11,0.0065,3,20,0,103,city,BA
Caturama,2907558.0,2020-07-11,28,9329.0,False,False,1,10.71926,2020-07-11,0.0,0,0,0,3,city,BA
Central,2907608.0,2020-07-11,28,17266.0,False,False,2,11.58346,2020-07-11,0.0,0,0,0,43,city,BA
Chorrochó,2907707.0,2020-07-11,28,11177.0,False,False,5,44.73472,2020-07-11,0.0,0,0,0,37,city,BA
Cícero Dantas,2907806.0,2020-07-11,28,32515.0,False,False,55,169.1527,2020-07-11,0.0182,1,2,0,45,city,BA
Cipó,2907905.0,2020-07-11,28,17300.0,False,False,57,329.47977,2020-07-11,0.0,0,13,0,49,city,BA
Coaraci,2908002.0,2020-07-11,28,16993.0,False,False,99,582.59283,2020-07-11,0.0404,4,3,0,103,city,BA
Cocos,2908101.0,2020-07-11,28,18777.0,False,False,10,53.25664,2020-07-11,0.0,0,0,0,54,city,BA
Conceição da Feira,2908200.0,2020-07-11,28,22581.0,False,False,226,1000.84142,2020-07-11,0.0088,2,10,0,59,city,BA
Conceição do Almeida,2908309.0,2020-07-11,28,17247.0,False,False,64,371.07903,2020-07-11,0.0,0,6,0,58,city,BA
Conceição do Coité,2908408.0,2020-07-11,28,66612.0,False,False,382,573.47025,2020-07-11,0.0,0,19,0,95,city,BA
Conceição do Jacuípe,2908507.0,2020-07-11,28,33153.0,False,False,203,612.31261,2020-07-11,0.0,0,2,0,112,city,BA
Conde,2908606.0,2020-07-11,28,25837.0,False,False,62,239.96594,2020-07-11,0.0645,4,1,0,110,city,BA
Condeúba,2908705.0,2020-07-11,28,17247.0,False,False,28,162.34707,2020-07-11,0.0,0,0,0,54,city,BA
Coração de Maria,2908903.0,2020-07-11,28,22605.0,False,False,79,349.4802,2020-07-11,0.0,0,8,0,85,city,BA
Cordeiros,2909000.0,2020-07-11,28,8614.0,False,False,9,104.48108,2020-07-11,0.0,0,6,0,32,city,BA
Coribe,2909109.0,2020-07-11,28,14194.0,False,False,2,14.09046,2020-07-11,0.0,0,0,0,16,city,BA
Coronel João Sá,2909208.0,2020-07-11,28,15895.0,False,False,37,232.7776,2020-07-11,0.0,0,5,0,46,city,BA
Correntina,2909307.0,2020-07-11,28,32137.0,False,False,17,52.89853,2020-07-11,0.0,0,4,0,40,city,BA
Cotegipe,2909406.0,2020-07-11,28,13782.0,False,False,2,14.51168,2020-07-11,0.0,0,0,0,12,city,BA
Cravolândia,2909505.0,2020-07-11,28,5349.0,False,False,6,112.1705,2020-07-11,0.0,0,1,0,82,city,BA
Crisópolis,2909604.0,2020-07-11,28,21103.0,False,False,31,146.89855,2020-07-11,0.0323,1,5,0,47,city,BA
Cristópolis,2909703.0,2020-07-11,28,13910.0,False,False,35,251.61754,2020-07-11,0.0,0,0,0,58,city,BA
Cruz das Almas,2909802.0,2020-07-11,28,63239.0,False,False,203,321.00444,2020-07-11,0.0148,3,15,0,79,city,BA
Curaçá,2909901.0,2020-07-11,28,34700.0,False,False,84,242.07493,2020-07-11,0.0,0,2,0,87,city,BA
Dário Meira,2910008.0,2020-07-11,28,10710.0,False,False,100,933.70682,2020-07-11,0.02,2,22,0,75,city,BA
Dias d'Ávila,2910057.0,2020-07-11,28,81089.0,False,False,575,709.09741,2020-07-11,0.0261,15,18,2,104,city,BA
Dom Basílio,2910107.0,2020-07-11,28,12199.0,False,False,7,57.38175,2020-07-11,0.0,0,1,0,63,city,BA
Dom Macedo Costa,2910206.0,2020-07-11,28,4058.0,False,False,19,468.21094,2020-07-11,0.0,0,1,0,33,city,BA
Elísio Medrado,2910305.0,2020-07-11,28,8122.0,False,False,7,86.18567,2020-07-11,0.0,0,1,0,16,city,BA
Encruzilhada,2910404.0,2020-07-11,28,17006.0,False,False,66,388.09832,2020-07-11,0.0,0,0,0,61,city,BA
Entre Rios,2910503.0,2020-07-11,28,41780.0,False,False,107,256.1034,2020-07-11,0.0,0,3,0,61,city,BA
Érico Cardoso,2900504.0,2020-07-11,28,10610.0,False,False,0,,2020-07-11,0.0,0,0,0,32,city,BA
Esplanada,2910602.0,2020-07-11,28,37237.0,False,False,72,193.35607,2020-07-11,0.0,0,4,0,50,city,BA
Euclides da Cunha,2910701.0,2020-07-11,28,60585.0,False,False,38,62.7218,2020-07-11,0.0263,1,2,0,95,city,BA
Eunápolis,2910727.0,2020-07-11,28,113380.0,False,False,955,842.30023,2020-07-11,0.0199,19,36,1,88,city,BA
Fátima,2910750.0,2020-07-11,28,17890.0,False,False,22,122.97373,2020-07-11,0.0,0,1,0,46,city,BA
Feira da Mata,2910776.0,2020-07-11,28,5665.0,False,False,1,17.65225,2020-07-11,0.0,0,0,0,15,city,BA
Feira de Santana,2910800.0,2020-07-11,28,614872.0,False,False,4917,799.67863,2020-07-11,0.0124,61,91,0,128,city,BA
Filadélfia,2910859.0,2020-07-11,28,16377.0,False,False,141,860.96355,2020-07-11,0.0142,2,3,0,42,city,BA
Firmino Alves,2910909.0,2020-07-11,28,5617.0,False,False,3,53.40929,2020-07-11,0.0,0,0,0,39,city,BA
Floresta Azul,2911006.0,2020-07-11,28,10629.0,False,False,109,1025.49628,2020-07-11,0.0092,1,5,0,89,city,BA
Formosa do Rio Preto,2911105.0,2020-07-11,28,25591.0,False,False,20,78.15248,2020-07-11,0.0,0,0,0,38,city,BA
Gandu,2911204.0,2020-07-11,28,32403.0,False,False,838,2586.18029,2020-07-11,0.0167,14,33,0,99,city,BA
Gentio do Ouro,2911303.0,2020-07-11,28,11233.0,False,False,102,908.03881,2020-07-11,0.0,0,2,0,32,city,BA
Glória,2911402.0,2020-07-11,28,15221.0,False,False,29,190.52625,2020-07-11,0.1034,3,0,0,49,city,BA
Gongogi,2911501.0,2020-07-11,28,7128.0,False,False,23,322.67116,2020-07-11,0.087,2,0,0,95,city,BA
Governador Mangabeira,2911600.0,2020-07-11,28,20722.0,False,False,47,226.81208,2020-07-11,0.0213,1,0,0,71,city,BA
Guajeru,2911659.0,2020-07-11,28,6937.0,False,False,3,43.24636,2020-07-11,0.0,0,0,0,33,city,BA
Guanambi,2911709.0,2020-07-11,28,84481.0,False,False,112,132.57419,2020-07-11,0.0,0,4,0,85,city,BA
Guaratinga,2911808.0,2020-07-11,28,20843.0,False,False,86,412.60855,2020-07-11,0.0233,2,1,0,73,city,BA
Heliópolis,2911857.0,2020-07-11,28,13031.0,False,False,14,107.43611,2020-07-11,0.0,0,0,0,15,city,BA
Iaçu,2911907.0,2020-07-11,28,24305.0,False,False,52,213.94775,2020-07-11,0.0769,4,0,0,58,city,BA
Ibiassucê,2912004.0,2020-07-11,28,9224.0,False,False,1,10.84128,2020-07-11,0.0,0,0,0,15,city,BA
Ibicaraí,2912103.0,2020-07-11,28,21689.0,False,False,198,912.90516,2020-07-11,0.0152,3,14,0,81,city,BA
Ibicoara,2912202.0,2020-07-11,28,19571.0,False,False,1,5.1096,2020-07-11,0.0,0,0,0,17,city,BA
Ibicuí,2912301.0,2020-07-11,28,16198.0,False,False,67,413.63131,2020-07-11,0.0,0,11,0,38,city,BA
Ibipeba,2912400.0,2020-07-11,28,18211.0,False,False,7,38.43831,2020-07-11,0.0,0,0,0,43,city,BA
Ibipitanga,2912509.0,2020-07-11,28,14902.0,False,False,7,46.97356,2020-07-11,0.0,0,0,0,38,city,BA
Ibiquera,2912608.0,2020-07-11,28,4044.0,False,False,0,,2020-07-11,0.0,0,0,0,15,city,BA
Ibirapitanga,2912707.0,2020-07-11,28,23375.0,False,False,143,611.76471,2020-07-11,0.021,3,2,0,71,city,BA
Ibirapuã,2912806.0,2020-07-11,28,8637.0,False,False,63,729.41994,2020-07-11,0.0159,1,1,0,50,city,BA
Ibirataia,2912905.0,2020-07-11,28,15312.0,False,False,110,718.3908,2020-07-11,0.0182,2,1,0,98,city,BA
Ibitiara,2913002.0,2020-07-11,28,16339.0,False,False,10,61.20326,2020-07-11,0.1,1,0,0,58,city,BA
Ibotirama,2913200.0,2020-07-11,28,26927.0,False,False,85,315.66829,2020-07-11,0.0118,1,1,0,97,city,BA
Ichu,2913309.0,2020-07-11,28,6206.0,False,False,2,32.22688,2020-07-11,0.5,1,0,0,15,city,BA
Igaporã,2913408.0,2020-07-11,28,15640.0,False,False,4,25.57545,2020-07-11,0.25,1,0,0,12,city,BA
Igrapiúna,2913457.0,2020-07-11,28,13226.0,False,False,62,468.77363,2020-07-11,0.0161,1,5,0,58,city,BA
Iguaí,2913507.0,2020-07-11,28,26916.0,False,False,270,1003.12082,2020-07-11,0.0111,3,6,0,45,city,BA
Ilhéus,2913606.0,2020-07-11,28,162327.0,False,False,1810,1115.03324,2020-07-11,0.0359,65,52,3,109,city,BA
Importados/Indefinidos,,2020-07-11,28,,False,False,3414,,2020-07-11,0.0026,9,129,0,110,city,BA
Inhambupe,2913705.0,2020-07-11,28,39926.0,False,False,35,87.66218,2020-07-11,0.0571,2,1,0,58,city,BA
Ipecaetá,2913804.0,2020-07-11,28,14487.0,False,False,14,96.63837,2020-07-11,0.0,0,3,0,58,city,BA
Ipiaú,2913903.0,2020-07-11,28,45873.0,False,False,872,1900.90031,2020-07-11,0.0115,10,10,0,107,city,BA
Ipirá,2914000.0,2020-07-11,28,59595.0,False,False,91,152.69737,2020-07-11,0.033,3,3,0,83,city,BA
Irajuba,2914208.0,2020-07-11,28,7260.0,False,False,10,137.74105,2020-07-11,0.0,0,3,0,7,city,BA
Iramaia,2914307.0,2020-07-11,28,8537.0,False,False,4,46.85487,2020-07-11,0.0,0,1,0,37,city,BA
Iraquara,2914406.0,2020-07-11,28,25216.0,False,False,87,345.01904,2020-07-11,0.0,0,1,0,19,city,BA
